price,levy,manufacturer,model,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,engine_turbo,age
12858.0,0.0,HONDA,FIT,Hatchback,No,Petrol,1.5,145000.0,4.0,Tiptronic,Front,4-5,Right-hand drive,Blue,4.0,0,15
45044.0,765.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,102118.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,8
10976.0,0.0,HONDA,Insight,Sedan,No,Hybrid,1.3,125000.0,4.0,Automatic,Front,4-5,Left wheel,White,9.0,0,14
19444.0,765.0,SUBARU,XV,Jeep,Yes,Petrol,2.0,250005.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,8
706.0,1249.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,29333.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,6
11917.0,0.0,AUDI,Allroad,Sedan,Yes,Petrol,2.7,256000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,4.0,1,18
2038.0,1172.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,186542.0,6.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,12
45633.0,639.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,87681.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,9
5645.0,0.0,TOYOTA,Celica,Coupe,Yes,Petrol,1.8,204000.0,4.0,Manual,Front,2-3,Right-hand drive,Silver,6.0,0,23
6611.0,447.0,HONDA,FIT,Hatchback,Yes,Petrol,1.3,114577.0,4.0,Automatic,Front,4-5,Left wheel,Brown,4.0,0,10
47356.0,784.0,HONDA,Civic,Coupe,Yes,Petrol,1.5,12047.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,6
18817.0,0.0,FORD,Transit,Minivan,Yes,Diesel,2.2,222000.0,4.0,Manual,Front,>5,Left wheel,White,2.0,1,15
10976.0,0.0,MERCEDES-BENZ,V 230,Minivan,Yes,CNG,2.3,300000.0,4.0,Manual,Front,4-5,Left wheel,Black,8.0,0,25
10036.0,0.0,TOYOTA,Altezza,Sedan,No,Petrol,2.0,160000.0,4.0,Tiptronic,Rear,4-5,Right-hand drive,Blue,2.0,0,22
23521.0,779.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,127000.0,6.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,10
43905.0,1202.0,HYUNDAI,Santa FE sport,Jeep,No,Petrol,2.4,72000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Black,12.0,0,6
38731.0,1249.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,30066.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,6
13000.0,986.0,TOYOTA,Camry,Sedan,No,Hybrid,2.4,195200.0,4.0,Variator,Front,4-5,Left wheel,White,10.0,0,13
1725.0,1363.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.55,180659.0,8.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,11
4234.0,640.0,AUDI,A4,Sedan,Yes,Petrol,2.0,157584.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,10
1646.0,431.0,FORD,Fusion,Sedan,Yes,Hybrid,2.0,120114.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,7
11133.0,394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,179381.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,9
25089.0,1058.0,TOYOTA,Camry,Sedan,Yes,Petrol,3.5,93000.0,6.0,Tiptronic,Front,4-5,Left wheel,Black,10.0,0,11
13799.0,697.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,91000.0,4.0,Automatic,Front,>5,Left wheel,Silver,12.0,0,8
7840.0,966.0,DODGE,Caliber,Hatchback,No,Petrol,2.0,256000.0,4.0,Variator,Front,4-5,Left wheel,Silver,8.0,0,14
1882.0,738.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,119352.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,6
15624.0,966.0,HYUNDAI,Genesis,Coupe,Yes,Petrol,2.0,158642.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,14
6899.0,0.0,BMW,X5,Jeep,Yes,CNG,3.55,198000.0,8.0,Automatic,4x4,4-5,Left wheel,Silver,6.0,0,23
11290.0,0.0,PORSCHE,Cayenne s,Jeep,No,Petrol,3.55,165000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Silver,0.0,1,19
1411.0,777.0,NISSAN,Altima,Sedan,Yes,Petrol,2.5,106442.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,9
627.0,586.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,142394.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,11
15000.0,2123.0,MAZDA,Axela,Hatchback,No,Petrol,1.5,38000.0,4.0,Automatic,Front,4-5,Right-hand drive,Black,4.0,0,6
38562.0,891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,195996.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,7
627.0,917.0,BMW,335,Sedan,Yes,Petrol,3.0,161994.0,6.0,Automatic,Rear,4-5,Left wheel,Black,12.0,0,10
47356.0,784.0,HONDA,Civic,Coupe,Yes,Petrol,1.5,16914.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,6
7056.0,707.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,61208.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,12
47042.0,1058.0,LEXUS,GS 450,Sedan,Yes,Hybrid,3.5,212800.0,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,8.0,0,11
12858.0,777.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,219150.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,9
1568.0,810.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,121840.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12.0,0,7
9722.0,609.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,127515.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,5
47356.0,1360.0,LEXUS,GX 470,Jeep,Yes,Petrol,3.55,202651.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,10
22266.0,862.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,120805.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,12
10976.0,585.0,TOYOTA,Prius,Hatchback,No,Plug-in Hybrid,1.8,144000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,10.0,0,10
25744.0,765.0,CHEVROLET,Malibu,Sedan,Yes,Diesel,2.0,111365.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,8
16621.0,475.0,CHEVROLET,Volt,Sedan,No,Plug-in Hybrid,1.4,95000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,11
30420.0,394.0,TOYOTA,Camry XLE,Sedan,Yes,Hybrid,2.5,103677.0,6.0,Tiptronic,Front,4-5,Left wheel,Blue,8.0,0,9
12544.0,584.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,120000.0,4.0,Tiptronic,Front,4-5,Left wheel,Silver,0.0,0,9
10964.0,836.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,51604.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,13
1882.0,1211.0,BMW,X5,Jeep,Yes,Diesel,3.0,265210.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,13
6272.0,0.0,MERCEDES-BENZ,200,Sedan,No,Petrol,2.0,362717.5,4.0,Manual,Rear,4-5,Left wheel,Green,4.0,0,25
1646.0,707.0,AUDI,A4,Sedan,Yes,Petrol,2.0,124958.0,4.0,Automatic,4x4,4-5,Left wheel,White,12.0,0,12
21639.0,0.0,HYUNDAI,Elantra GT,Hatchback,No,Petrol,1.8,133280.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,10.0,0,10
706.0,1646.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,102907.0,8.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,8
470.0,583.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,0.0,4.0,Automatic,Front,4-5,Left wheel,Black,0.0,0,12
5987.0,494.0,NISSAN,March,Hatchback,Yes,Petrol,1.2,93100.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,8
1803.0,1405.0,BMW,X5,Jeep,Yes,Diesel,3.0,229854.0,6.0,Automatic,4x4,4-5,Left wheel,Green,0.0,0,14
13172.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4.0,0,7
4391.0,980.0,NISSAN,Sentra,Sedan,Yes,Petrol,1.8,16574.0,4.0,Automatic,Front,4-5,Left wheel,White,12.0,0,5
11290.0,2287.5,TOYOTA,Tundra,Jeep,Yes,Petrol,3.55,54875.0,8.0,Automatic,Rear,4-5,Left wheel,Grey,12.0,0,7
14500.0,765.0,KIA,Optima,Sedan,Yes,Petrol,2.0,0.0,4.0,Tiptronic,Front,4-5,Left wheel,White,0.0,0,8
3293.0,781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,361035.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,11
22266.0,1058.0,MERCEDES-BENZ,ML 350,Jeep,Yes,Diesel,3.5,193267.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12.0,0,11
41259.0,382.0,HONDA,FIT,Universal,Yes,Hybrid,1.5,22099.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,6
1490.0,1018.0,FORD,Escape,Jeep,Yes,Petrol,3.0,158349.0,6.0,Automatic,Front,4-5,Left wheel,White,12.0,0,12
2901.0,530.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,166013.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,10
32302.0,1604.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.55,101424.0,8.0,Automatic,4x4,4-5,Left wheel,Grey,12.0,0,9
1254.0,831.0,HYUNDAI,Accent,Sedan,Yes,Petrol,1.6,106979.0,4.0,Automatic,Front,4-5,Left wheel,Blue,12.0,0,6
14113.0,934.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,0.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,8.0,0,8
5018.0,431.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.0,71218.0,4.0,Automatic,Front,4-5,Left wheel,Black,0.0,0,7
12231.0,2287.5,PORSCHE,Cayenne,Jeep,Yes,Petrol,3.2,156121.0,8.0,Tiptronic,4x4,4-5,Left wheel,Grey,10.0,0,19
18660.0,0.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.4,130000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,6.0,0,10
34497.0,779.0,TOYOTA,RAV 4,Jeep,No,Petrol,2.5,127000.0,6.0,Tiptronic,4x4,4-5,Left wheel,Black,10.0,0,10
3450.0,0.0,VOLKSWAGEN,Jetta,Sedan,No,Petrol,2.0,150000.0,4.0,Manual,Front,4-5,Left wheel,Black,4.0,0,23
10976.0,0.0,MERCEDES-BENZ,E 430,Sedan,Yes,LPG,3.55,245000.0,8.0,Tiptronic,Rear,4-5,Left wheel,Silver,0.0,0,21
10976.0,0.0,PEUGEOT,407,Sedan,No,Petrol,2.0,150023.0,4.0,Manual,Front,4-5,Left wheel,Grey,0.0,0,18
42000.0,1474.0,FORD,F150,Pickup,No,Petrol,3.55,150000.0,8.0,Tiptronic,4x4,4-5,Left wheel,Black,8.0,0,11
42692.0,730.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,54216.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,7
2509.0,1399.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,315270.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,12.0,0,13
4234.0,640.0,VOLKSWAGEN,GTI,Hatchback,Yes,Petrol,2.0,162142.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,10
13000.0,2287.5,AUDI,S6,Sedan,Yes,Petrol,3.55,108000.0,6.0,Tiptronic,4x4,4-5,Left wheel,White,6.0,0,16
3800.0,0.0,OPEL,Vectra,Sedan,No,Petrol,2.0,362717.5,4.0,Manual,Front,4-5,Left wheel,Sky blue,2.0,0,27
314.0,834.0,TOYOTA,Tacoma,Jeep,Yes,Petrol,2.7,158870.0,4.0,Automatic,Rear,4-5,Left wheel,White,12.0,0,10
14740.0,0.0,MERCEDES-BENZ,B 170,Hatchback,No,Petrol,1.7,120000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,12.0,0,15
16621.0,0.0,BMW,530,Sedan,Yes,Diesel,3.0,270000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Black,10.0,1,20
9722.0,746.0,TOYOTA,Prius prius,Hatchback,No,Hybrid,1.5,185000.0,4.0,Variator,Front,4-5,Left wheel,White,12.0,0,14
8781.0,1090.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,57248.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,15
13485.0,642.0,FORD,Focus Titanium,Hatchback,Yes,Petrol,2.0,121000.0,4.0,Tiptronic,Front,4-5,Left wheel,White,10.0,0,11
1882.0,1211.0,BMW,X5,Jeep,Yes,Diesel,3.0,265210.0,6.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,13
47356.0,1077.0,HYUNDAI,Tucson,Jeep,Yes,Petrol,2.0,6770.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,4
5331.0,585.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,174043.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,10
9722.0,765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,362717.5,4.0,Automatic,Front,4-5,Left wheel,Orange,4.0,0,8
11964.0,761.0,CHEVROLET,Lacetti,Sedan,Yes,Petrol,1.8,114588.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,13
16621.0,1317.0,BMW,528,Sedan,Yes,Petrol,2.8,164000.0,6.0,Tiptronic,Rear,4-5,Left wheel,Grey,12.0,0,14
31361.0,0.0,DODGE,Challenger,Coupe,Yes,Petrol,3.55,85000.0,6.0,Tiptronic,Rear,2-3,Left wheel,Silver,10.0,0,10
14799.0,503.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,69570.0,4.0,Automatic,Front,4-5,Left wheel,Blue,4.0,0,11
1098.0,639.0,AUDI,A6,Sedan,Yes,Petrol,2.0,101179.0,4.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,9
21953.0,781.0,TOYOTA,Camry,Sedan,No,Petrol,2.5,111763.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,11
7200.0,0.0,HONDA,Civic,Coupe,Yes,Petrol,1.6,2530.0,4.0,Manual,Front,2-3,Left wheel,White,2.0,0,23
18817.0,0.0,MERCEDES-BENZ,CLK 350,Coupe,Yes,Petrol,3.5,162000.0,6.0,Automatic,Rear,2-3,Left wheel,Silver,8.0,0,16
18500.0,1091.0,TOYOTA,Camry XSE,Sedan,Yes,Petrol,2.5,142000.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,0.0,0,7
9100.0,0.0,VOLVO,XC90,Jeep,Yes,Petrol,2.5,362717.5,6.0,Automatic,4x4,4-5,Left wheel,Green,6.0,1,20
36827.0,1249.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,137000.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,6
3293.0,891.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,0.0,4.0,Automatic,Front,4-5,Left wheel,Silver,12.0,0,7
15681.0,891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,246040.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,7
12544.0,502.0,TOYOTA,Prius C,Hatchback,Yes,Hybrid,1.5,142000.0,4.0,Automatic,Front,4-5,Left wheel,Blue,8.0,0,10
17346.0,531.0,HYUNDAI,I30,Hatchback,Yes,Diesel,1.6,151136.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,11
47356.0,1273.0,FORD,Explorer,Jeep,Yes,Petrol,3.5,56571.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,8
3136.0,473.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.4,156992.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,9
15681.0,1391.0,MERCEDES-BENZ,CLS 550,Sedan,Yes,Petrol,3.55,152000.0,8.0,Automatic,4x4,4-5,Left wheel,Black,12.0,1,11
314.0,1172.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,132630.0,6.0,Automatic,Rear,4-5,Left wheel,Silver,12.0,0,12
21739.0,707.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,183590.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,12
784.0,1018.0,BMW,X5,Jeep,Yes,Petrol,3.0,277421.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,12
27598.0,0.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,64000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,12.0,0,11
18245.0,642.0,MITSUBISHI,Outlander,Jeep,Yes,Petrol,2.0,97000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Blue,8.0,0,11
18817.0,0.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,104000.0,4.0,Automatic,Front,4-5,Left wheel,Black,8.0,0,10
16621.0,0.0,TOYOTA,Prius C,Hatchback,No,Hybrid,1.5,172000.0,4.0,Automatic,Front,4-5,Left wheel,Orange,10.0,0,11
11200.0,911.0,KIA,Carnival,Minivan,Yes,Diesel,2.2,125000.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,13
19444.0,765.0,SUBARU,XV,Sedan,Yes,Petrol,2.0,250005.0,4.0,Automatic,4x4,4-5,Left wheel,Black,0.0,0,8
10976.0,645.0,TOYOTA,Prius,Sedan,No,Hybrid,1.8,218560.0,4.0,Variator,Front,4-5,Left wheel,Red,6.0,0,12
47356.0,579.0,TOYOTA,RAV 4,Jeep,No,Hybrid,2.5,2000.0,4.0,Tiptronic,4x4,4-5,Left wheel,Grey,12.0,0,6
8311.0,0.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,2.0,0.0,8.0,Automatic,Front,4-5,Left wheel,Silver,8.0,1,17
14740.0,0.0,DODGE,Caliber,Hatchback,Yes,Petrol,2.0,110000.0,4.0,Automatic,4x4,4-5,Left wheel,Black,6.0,0,12
10976.0,586.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,213600.0,4.0,Tiptronic,Front,4-5,Left wheel,Blue,6.0,0,11
16308.0,0.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,123456.0,4.0,Automatic,Front,4-5,Right-hand drive,White,8.0,0,9
23521.0,474.0,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.4,126400.0,4.0,Automatic,Front,4-5,Left wheel,Black,6.0,0,10
6586.0,1363.0,MERCEDES-BENZ,S 550,Sedan,Yes,Petrol,3.55,156043.0,8.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,11
23521.0,528.0,NISSAN,Juke,Jeep,No,Petrol,1.6,113600.0,4.0,Tiptronic,4x4,4-5,Left wheel,White,7.0,1,9
15053.0,562.0,FIAT,500 sport panorama,Coupe,Yes,Petrol,1.4,70000.0,4.0,Automatic,Front,2-3,Left wheel,Grey,12.0,0,8
7056.0,1090.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.0,68348.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,15
19130.0,764.0,KIA,Optima,Sedan,Yes,Petrol,2.0,55073.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,8
8467.0,0.0,SKODA,Fabia,Hatchback,No,Petrol,1.2,1200.0,4.0,Manual,Front,4-5,Left wheel,Grey,4.0,0,15
941.0,1356.0,LEXUS,GX 460,Jeep,Yes,Petrol,3.55,200402.0,8.0,Automatic,4x4,4-5,Left wheel,Silver,0.0,0,9
10923.0,583.0,HYUNDAI,Accent,Hatchback,Yes,Diesel,1.6,32800.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,12
21062.0,640.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,116918.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,10
19547.0,640.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,199848.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,10
17092.0,0.0,HONDA,FIT,Hatchback,Yes,Hybrid,1.5,119000.0,4.0,Automatic,Front,4-5,Right-hand drive,Silver,8.0,0,9
15681.0,753.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.4,147200.0,4.0,Tiptronic,Front,4-5,Left wheel,Black,8.0,0,11
9408.0,0.0,MERCEDES-BENZ,C 180,Universal,No,CNG,1.8,196090.0,4.0,Variator,Rear,4-5,Left wheel,Black,2.0,0,26
21395.0,781.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,166144.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,11
16766.0,1024.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,213696.0,4.0,Automatic,Front,4-5,Left wheel,Grey,4.0,0,13
29793.0,1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,219030.0,6.0,Automatic,4x4,4-5,Left wheel,Black,12.0,0,9
12544.0,0.0,MERCEDES-BENZ,B 170 Edition One,Hatchback,Yes,Petrol,1.7,221700.0,4.0,Tiptronic,Front,4-5,Left wheel,White,12.0,0,16
20071.0,502.0,TOYOTA,Prius,Sedan,No,Hybrid,1.5,77000.0,4.0,Variator,Front,4-5,Left wheel,Black,10.0,0,10
13485.0,779.0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,2.5,110000.0,4.0,Tiptronic,Front,4-5,Left wheel,Golden,6.0,0,10
18189.0,777.0,NISSAN,Rogue,Jeep,No,Petrol,2.5,136000.0,4.0,Tiptronic,Front,4-5,Left wheel,Grey,6.0,0,9
13172.0,0.0,HONDA,FIT,Hatchback,No,Hybrid,1.3,165000.0,4.0,Variator,Front,4-5,Right-hand drive,Blue,4.0,0,12
17876.0,0.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,62000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,10.0,0,12
19757.0,0.0,VOLKSWAGEN,Touareg,Jeep,Yes,Diesel,3.55,170000.0,10.0,Automatic,Rear,4-5,Left wheel,Grey,6.0,1,20
13328.0,1399.0,LEXUS,RX 450,Jeep,Yes,Hybrid,3.5,186005.0,6.0,Automatic,4x4,4-5,Left wheel,Silver,12.0,0,13
40688.0,1091.0,HYUNDAI,H1,Universal,Yes,Diesel,2.5,97640.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,7
26971.0,382.0,FORD,Fusion HYBRID,Sedan,Yes,Hybrid,2.0,81000.0,4.0,Variator,Front,4-5,Left wheel,Grey,4.0,0,8
20385.0,1185.0,VOLKSWAGEN,"Crafter 2,5TDI",Microbus,No,Diesel,2.5,240000.0,4.0,Manual,Rear,4-5,Left wheel,White,2.0,0,14
3136.0,781.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,277906.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,11
11704.0,687.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,180093.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,13
39085.0,833.0,CHEVROLET,Captiva,Jeep,Yes,Diesel,2.2,95303.0,4.0,Automatic,Front,4-5,Left wheel,Brown,4.0,0,8
9408.0,0.0,BMW,320 Gran Turismo,Sedan,No,Petrol,2.2,111111.0,6.0,Manual,Rear,4-5,Left wheel,Silver,6.0,0,22
706.0,751.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,0.0,4.0,Automatic,Front,4-5,Left wheel,White,0.0,0,10
9722.0,1267.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,146000.0,4.0,Automatic,Front,4-5,Right-hand drive,Blue,4.0,0,10
5500.0,0.0,OPEL,Astra,Goods wagon,No,Diesel,1.9,1000.0,4.0,Manual,Front,4-5,Left wheel,Silver,6.0,0,16
12880.0,836.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,173177.0,4.0,Automatic,Front,4-5,Left wheel,White,4.0,0,13
6800.0,0.0,OPEL,Astra,Hatchback,No,Petrol,1.2,234221.0,4.0,Manual,Front,4-5,Left wheel,Silver,4.0,0,20
28225.0,777.0,TOYOTA,RAV 4,Jeep,Yes,Petrol,2.5,180275.0,4.0,Automatic,4x4,4-5,Left wheel,White,0.0,0,9
14426.0,0.0,DODGE,Caliber,Hatchback,No,Petrol,2.0,173000.0,4.0,Variator,Front,4-5,Left wheel,Grey,6.0,0,12
6586.0,0.0,HONDA,FIT,Hatchback,No,Petrol,1.3,229000.0,4.0,Variator,Front,4-5,Right-hand drive,Silver,4.0,0,20
29636.0,1249.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,32578.0,4.0,Automatic,Front,4-5,Left wheel,Silver,4.0,0,6
3293.0,1076.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,261.0,4.0,Automatic,Front,4-5,Left wheel,Black,12.0,0,3
25089.0,595.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,68000.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,8
392.0,919.0,BMW,X5,Jeep,Yes,Diesel,3.0,296395.0,6.0,Automatic,4x4,4-5,Left wheel,Grey,0.0,0,11
13900.0,474.0,VOLKSWAGEN,Jetta,Sedan,Yes,Hybrid,1.4,125000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,1,10
22894.0,779.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,160000.0,4.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,10
47356.0,0.0,FORD,Mustang,Coupe,No,Petrol,3.55,56000.0,6.0,Tiptronic,Rear,2-3,Left wheel,Black,6.0,0,7
47042.0,0.0,CADILLAC,Escalade,Jeep,Yes,LPG,3.55,288000.0,8.0,Tiptronic,Rear,4-5,Left wheel,Black,12.0,0,15
16308.0,1079.0,KIA,Avella,Sedan,Yes,Petrol,2.0,56288.0,4.0,Automatic,Rear,4-5,Left wheel,Silver,12.0,0,5
706.0,1058.0,TOYOTA,Camry,Sedan,Yes,Petrol,3.5,132165.0,6.0,Automatic,Front,4-5,Left wheel,Grey,12.0,0,11
14113.0,0.0,BMW,X5,Jeep,Yes,Petrol,3.55,180000.0,8.0,Tiptronic,4x4,4-5,Left wheel,Black,0.0,0,21
7524.0,0.0,MITSUBISHI,Pajero IO,Jeep,No,Petrol,2.0,130933.0,4.0,Manual,4x4,4-5,Left wheel,Silver,4.0,0,22
30107.0,308.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,114000.0,4.0,Variator,Front,4-5,Left wheel,Brown,10.0,0,9
17923.0,707.0,CHEVROLET,Malibu,Sedan,Yes,Petrol,2.0,149790.0,4.0,Automatic,Front,4-5,Left wheel,Black,4.0,0,12
4077.0,1680.0,OPEL,Astra,Hatchback,No,Diesel,2.0,170000.0,4.0,Manual,Front,4-5,Left wheel,Silver,7.0,0,22
